i,j,n_i,n_j,n_pairs_used,d_ij,cos_ij,cos_dist,med_T_sim,med_T_dist
4,12,200,200,40000,31.68667628036659,0.019760038308425855,0.9802399616915741,0.07777777777777778,0.9222222222222223
4,13,200,200,40000,31.041852930662834,0.05604327564330584,0.9439567243566942,0.07462686567164178,0.9253731343283582
4,14,200,200,40000,31.063443121380512,0.05345366342583335,0.9465463365741666,0.07526881720430108,0.9247311827956989
4,15,200,200,40000,31.305979827450066,0.03474008106579566,0.9652599189342044,0.07865168539325842,0.9213483146067416
4,16,200,200,40000,31.655598839553928,0.010128896505229364,0.9898711034947706,0.07692307692307693,0.9230769230769231
4,17,200,200,40000,31.97993321246784,-0.012807645545894577,1.0128076455458945,0.07777777777777778,0.9222222222222223
4,18,200,200,40000,31.01407004538382,0.045792147915492805,0.9542078520845072,0.0759493670886076,0.9240506329113924
4,19,200,200,40000,31.539799820821642,0.009594776880598215,0.9904052231194018,0.075,0.925
4,20,200,200,40000,31.24765669323155,0.024755195044348498,0.9752448049556515,0.07865168539325842,0.9213483146067416
4,21,200,200,40000,31.203007842153227,0.02620599893925322,0.9737940010607468,0.07608695652173914,0.9239130434782609
4,22,200,200,40000,31.803338199465493,-0.01356530899490044,1.0135653089949004,0.07865168539325842,0.9213483146067416
4,23,200,200,40000,29.548979903672517,0.11956195969190286,0.8804380403080971,0.07547169811320754,0.9245283018867925
4,24,200,200,40000,31.850615088072463,-0.02608402639755107,1.026084026397551,0.07865168539325842,0.9213483146067416
4,25,200,200,40000,31.893448966600015,-0.03523713444582179,1.0352371344458218,0.07766990291262135,0.9223300970873787
4,26,200,200,40000,31.84047365143386,-0.032609260362526656,1.0326092603625268,0.0759493670886076,0.9240506329113924
4,27,200,200,40000,31.393646426227683,-0.010840437492734178,1.0108404374927342,0.07291666666666667,0.9270833333333334
4,28,200,200,40000,30.552097602258502,0.035923724608528725,0.9640762753914712,0.0759493670886076,0.9240506329113924
4,29,200,200,40000,31.751576112350822,-0.07429657473590413,1.0742965747359041,0.07526881720430108,0.9247311827956989
5,6,200,200,40000,32.45606296911741,-0.019988717459067978,1.019988717459068,0.07792207792207792,0.922077922077922
5,7,200,200,40000,31.0723454937028,0.06248984133231016,0.9375101586676898,0.08045977011494253,0.9195402298850575
5,8,200,200,40000,31.687698969644348,0.022010118177712895,0.9779898818222871,0.08139534883720931,0.9186046511627907
5,9,200,200,40000,31.585006374864633,0.025407764708289027,0.974592235291711,0.08108108108108109,0.9189189189189189
5,10,200,200,40000,31.970568486682563,0.0003663509331662807,0.9996336490668337,0.07894736842105263,0.9210526315789473
5,11,200,200,40000,33.17921148292023,-0.08184377266895969,1.0818437726689596,0.08139534883720931,0.9186046511627907
