i,j,n_i,n_j,n_pairs_used,d_ij,cos_ij,cos_dist,med_T_sim,med_T_dist
0,56,200,200,40000,8.36788187718854,0.03835702251499669,0.9616429774850033,0.1,0.9
0,57,200,200,40000,8.531639475692229,-0.03544255407356447,1.0354425540735646,0.14130434782608695,0.8586956521739131
0,58,200,200,40000,8.821827274040414,-0.1281739404626122,1.128173940462612,0.11578947368421053,0.8842105263157894
0,59,200,200,40000,8.336217310547188,-0.05753357497972014,1.0575335749797201,0.1506849315068493,0.8493150684931507
1,2,200,200,40000,8.6752956900226,0.16816439448289347,0.8318356055171066,0.09183673469387756,0.9081632653061225
1,3,200,200,40000,7.975404485767125,0.2787788635837635,0.7212211364162364,0.15217391304347827,0.8478260869565217
1,4,200,200,40000,9.814443143185866,-0.11503139263624115,1.1150313926362412,0.125,0.875
1,5,200,200,40000,7.92113880494816,0.2640091760298507,0.7359908239701494,0.14772727272727273,0.8522727272727273
1,6,200,200,40000,9.079232863841256,0.022049817977064717,0.9779501820229353,0.12280701754385964,0.8771929824561404
1,7,200,200,40000,9.831337045564272,-0.16387838216218215,1.163878382162182,0.09345794392523364,0.9065420560747663
1,8,200,200,40000,9.571501482885733,-0.11908764219084388,1.1190876421908438,0.13095238095238096,0.8690476190476191
1,9,200,200,40000,10.360897173454502,-0.31480972288830417,1.3148097228883042,0.06060606060606061,0.9393939393939394
1,10,200,200,40000,7.3353344860125285,0.3365649559073241,0.663435044092676,0.1,0.9
1,11,200,200,40000,8.416610636114132,0.11368096367123888,0.8863190363287611,0.15384615384615385,0.8461538461538461
1,12,200,200,40000,7.566120753522601,0.28310349787998507,0.7168965021200149,0.08823529411764706,0.9117647058823529
1,13,200,200,40000,9.445577696754762,-0.13338931197780704,1.1333893119778071,0.13043478260869565,0.8695652173913043
1,14,200,200,40000,9.600182261863662,-0.1881649382330079,1.188164938233008,0.10227272727272728,0.8977272727272727
1,15,200,200,40000,9.284490688641073,-0.12274214040103043,1.1227421404010305,0.10638297872340426,0.8936170212765957
1,16,200,200,40000,7.578828393258475,0.2524116362052776,0.7475883637947224,0.14285714285714285,0.8571428571428572
1,17,200,200,40000,8.678920745123055,0.0072591602827265286,0.9927408397172734,0.1134020618556701,0.8865979381443299
1,18,200,200,40000,8.812318608841474,-0.030712385000676492,1.0307123850006765,0.10666666666666667,0.8933333333333333
1,19,200,200,40000,9.29092776099439,-0.16268100985937528,1.1626810098593752,0.11904761904761904,0.8809523809523809
1,20,200,200,40000,8.643785957437414,-0.012442045977721276,1.0124420459777212,0.0684931506849315,0.9315068493150684
1,21,200,200,40000,8.599044900657162,-0.0037920130849564766,1.0037920130849565,0.14864864864864866,0.8513513513513513
1,22,200,200,40000,9.674828409640583,-0.29935212534935385,1.2993521253493538,0.08695652173913043,0.9130434782608696
1,23,200,200,40000,7.33260876810957,0.2634348944772129,0.7365651055227871,0.17857142857142858,0.8214285714285714
1,24,200,200,40000,7.921354124397049,0.1253259123785492,0.8746740876214508,0.13953488372093023,0.8604651162790697
1,25,200,200,40000,8.461520674189495,-0.02398620007743418,1.0239862000774342,0.12658227848101267,0.8734177215189873
1,26,200,200,40000,7.885856749648965,0.10209120680821353,0.8979087931917865,0.13414634146341464,0.8658536585365854
1,27,200,200,40000,7.997609603888225,0.06664170731780585,0.9333582926821942,0.12048192771084337,0.8795180722891567
1,28,200,200,40000,6.782885242184813,0.33199564595599546,0.6680043540440046,0.125,0.875
1,29,200,200,40000,8.356393948912924,-0.11874140501313879,1.1187414050131388,0.12222222222222222,0.8777777777777778
1,30,200,200,40000,10.192589825232034,-0.048840573070813124,1.048840573070813,0.11333333333333333,0.8866666666666667
1,31,200,200,40000,9.916115020732565,-0.06783703094027622,1.0678370309402763,0.11235955056179775,0.8876404494382022
1,32,200,79,15800,8.222545494225113,0.2431270975733624,0.7568729024266376,0.16279069767441862,0.8372093023255813
1,33,200,200,40000,9.799446128081508,-0.09238583015925989,1.09238583015926,0.1,0.9
1,34,200,200,40000,10.845926194694227,-0.3594577007953047,1.3594577007953048,0.07920792079207921,0.9207920792079208
1,35,200,200,40000,9.11082659445919,0.014124255330348655,0.9858757446696513,0.14150943396226415,0.8584905660377359
1,36,200,200,40000,8.098856101342076,0.21248645190661475,0.7875135480933853,0.1590909090909091,0.8409090909090909
1,37,200,200,40000,9.866415061773647,-0.17761817585131182,1.1776181758513118,0.10126582278481013,0.8987341772151899
1,38,200,200,40000,8.133968208723658,0.19280601479167536,0.8071939852083246,0.15151515151515152,0.8484848484848485
1,39,200,200,40000,7.7858741412044745,0.2565485443048562,0.7434514556951438,0.12,0.88
1,40,200,200,40000,8.962642022161235,0.0005136537241585222,0.9994863462758414,0.1111111111111111,0.8888888888888888
1,41,200,200,40000,9.294832937845696,-0.09027020535241881,1.090270205352419,0.11688311688311688,0.8831168831168831
1,42,200,200,40000,9.652439224402022,-0.18483322774028207,1.184833227740282,0.10869565217391304,0.8913043478260869
1,43,200,200,40000,8.658163342883705,0.04106547884823067,0.9589345211517694,0.12162162162162163,0.8783783783783784
1,44,200,200,40000,8.538776541247282,0.06200532566057664,0.9379946743394234,0.12931034482758622,0.8706896551724138
1,45,200,200,40000,8.98715635543936,-0.05197873226598131,1.0519787322659813,0.11235955056179775,0.8876404494382022
1,46,200,178,35600,8.424054921246933,0.07022086534286597,0.929779134657134,0.1518987341772152,0.8481012658227848
1,47,200,149,29800,9.320316515135824,-0.15343623756223937,1.1534362375622393,0.08235294117647059,0.9176470588235294
1,48,200,200,40000,8.197822714428364,0.10886289464994428,0.8911371053500557,0.08333333333333333,0.9166666666666666
1,49,200,200,40000,8.283439537394688,0.0786268350829591,0.9213731649170409,0.12658227848101267,0.8734177215189873
1,50,200,200,40000,8.891910015944806,-0.07751393330197204,1.077513933301972,0.13861386138613863,0.8613861386138614
1,51,200,200,40000,8.541918883674597,0.0062979410763986604,0.9937020589236013,0.09090909090909091,0.9090909090909091
1,52,200,200,40000,7.770677183546083,0.16979634663215812,0.8302036533678419,0.1388888888888889,0.8611111111111112
1,53,200,200,40000,8.879574951375066,-0.10098335525226099,1.100983355252261,0.0967741935483871,0.9032258064516129
1,54,200,200,40000,7.785856484168103,0.14767228978060723,0.8523277102193928,0.16853932584269662,0.8314606741573034
1,55,200,200,40000,8.750694466051693,-0.1020861291991965,1.1020861291991966,0.14285714285714285,0.8571428571428572
1,56,200,200,40000,8.286596786115947,0.006382858184299755,0.9936171418157003,0.1,0.9
1,57,200,200,40000,7.564303597272947,0.1573541353660895,0.8426458646339106,0.1276595744680851,0.8723404255319149
1,58,200,200,40000,7.796829868746382,0.08891478975118351,0.9110852102488165,0.11764705882352941,0.8823529411764706
1,59,200,200,40000,7.7150012615048675,0.056929473137277496,0.9430705268627225,0.14285714285714285,0.8571428571428572
2,3,200,200,40000,9.945810259248239,-0.14520788252138822,1.1452078825213883,0.0989010989010989,0.9010989010989011
2,4,200,200,40000,10.54423166397963,-0.3140874358632939,1.314087435863294,0.12037037037037036,0.8796296296296297
2,5,200,200,40000,9.004788787939622,0.0274358818533927,0.9725641181466073,0.11206896551724138,0.8879310344827587
2,6,200,200,40000,8.907522914340522,0.038435753810592777,0.9615642461894072,0.10294117647058823,0.8970588235294118
2,7,200,200,40000,7.9001595507420825,0.23365572416664032,0.7663442758333596,0.09375,0.90625
2,8,200,200,40000,8.424389485521234,0.11527070192647637,0.8847292980735236,0.10576923076923077,0.8942307692307693
